////////////////////////////////////////////////////////////////////////////////												SkilluseType																																						
//	[ Text  Version ]	1.2.7.1_2																																			데미지 구분													
//	[ 최종 작업자 ]	김승태																																																
//	[ 최종 작업일 ]	2015-08-25 2:09 PM																																																
//	[ 작 업 내 용 ]	수호방패 <> 방패막기 스킬명 치환																																																
////////////////////////////////////////////////////////////////////////////////																																																		
//속성1 - 펜타그램 속성과 동일 [0(없음). 1(불). 2(물). 3(땅). 4(바람). 5(암흑)]																																																		
//속성2 [-1(없음). 0(물리). 1(마법)]																																																		
// SkillBrand [특정 스킬이 있어야지만 사용이 가능]. 마스터레벨의 경우 액티브 강화 스킬은 선행스킬 조건을 같은 스킬로 넣어야함																																																		
// SkillUsetype [0(일반스킬). 1(직책스킬). 3(마스터레벨:패시브). 4(마스터레벨:액티브), 5(이벤트 맵 스킬/스킬각인UI에서 표시되지 않음), 6(캐릭터 사용불가스킬/스킬각인UI에서 표시되지 않음)]																																																		
// 스킬 타입 : [0(일반스킬). 1(버프:아군에게 이로운 효과). 2(디버프:적군에게 해로운 효과). 3(치료:대상을 회복시킴)]																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
379	"번개 강화"	13	40	20	0	6	0	100	0	4	1	4	3	0	0	0	0	3	0	0	0	0	0	0	0	2	81	1	0	0	0	0	0	79	0	0	2	0	0	0	0	0	0	0	3	40	-1	-1	180	0
380	"마력 증대 강화"	220	1	220	55	6	0	118	0	0	1	4	233	0	0	0	0	3	0	0	0	0	0	0	0	2	82	1	0	0	0	0	0	80	1	0	2	138	2	1	0	1	0	0	-1	-1	-1	-1	100	0
381	"인페르노 강화"	88	4	220	0	0	0	200	0	1	1	4	14	0	0	0	0	3	0	0	0	0	0	0	0	3	83	1	0	0	0	0	0	81	0	0	2	0	1	1	0	1	0	0	3	90	-1	-1	110	0
382	"블래스트 강화"	80	17	165	0	6	0	150	0	4	1	4	13	0	0	0	0	3	0	0	0	0	0	0	0	3	84	1	0	0	0	0	0	82	0	0	2	0	0	0	0	0	0	0	3	150	-1	-1	130	0
383	"마력 증대 마스터리"	220	1	220	55	6	0	118	0	0	1	4	380	0	0	0	0	3	0	0	0	0	0	0	0	3	82	1	0	0	0	0	0	83	1	0	0	139	2	1	0	1	0	0	-1	-1	-1	-1	100	0
384	"포이즌 강화"	30	40	46	0	6	0	100	0	5	1	4	1	0	0	0	0	3	0	0	0	0	0	0	0	3	85	1	0	0	0	0	0	84	0	0	2	0	0	0	0	0	0	0	3	50	-1	-1	150	0
385	"악령 강화"	50	4	108	0	6	0	100	0	5	1	4	9	0	0	0	0	3	0	0	0	0	0	0	0	4	86	1	0	0	0	0	0	85	0	0	2	0	1	0	0	0	0	0	3	150	-1	-1	110	0
386	"매직 마스터리"	50	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	4	87	1	0	0	0	0	0	86	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
387	"데쓰 포이즌 강화"	96	17	120	10	6	0	243	0	5	1	4	38	0	0	0	0	3	0	0	0	0	0	0	0	4	88	1	0	0	0	0	0	87	0	0	2	0	1	0	0	0	0	0	3	100	-1	-1	110	0
388	"헬파이어 강화"	60	40	176	0	0	0	100	0	1	1	4	10	0	0	0	0	3	0	0	0	0	0	0	0	5	89	1	0	0	0	0	0	88	0	0	2	0	1	1	0	1	0	0	3	200	-1	-1	130	0
389	"얼음 강화"	25	40	42	0	6	0	100	0	2	1	4	7	0	0	0	0	3	0	0	0	0	0	0	0	5	90	1	0	0	0	0	0	89	0	0	2	0	0	0	0	0	0	0	3	45	-1	-1	150	0
390	"운석 강화"	21	40	13	0	6	0	100	0	3	1	4	2	0	0	0	0	3	0	0	0	0	0	0	0	6	210	1	0	0	0	0	0	90	0	0	2	0	0	0	0	0	0	0	3	45	-1	-1	190	0
391	"서든 아이스 강화"	93	17	110	5	6	0	223	0	2	1	4	39	0	0	0	0	3	0	0	0	0	0	0	0	6	92	1	0	0	0	0	0	91	0	0	2	0	1	0	0	0	0	0	3	90	-1	-1	115	0
392	"헬버스트 강화"	100	17	198	49	6	0	258	0	1	1	4	40	0	0	0	0	3	0	0	0	0	0	0	0	7	93	1	0	0	0	0	0	92	0	0	2	0	1	1	0	1	0	0	-1	-1	-1	-1	160	0
393	"서든 아이스 마스터리"	93	22	110	5	6	0	223	0	2	1	4	391	0	0	0	0	3	0	0	0	0	0	0	0	7	92	1	0	0	0	0	0	93	0	0	0	0	1	0	0	0	0	0	3	90	-1	-1	115	0
394	"운석 마스터리"	21	1	14	0	6	0	100	0	3	1	4	390	0	0	0	0	3	0	0	0	0	0	0	0	8	210	1	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	3	45	-1	-1	190	0
395	"헬버스트 강화 시전 시작"	100	22	198	49	6	0	258	0	1	1	4	58	0	0	0	0	3	0	0	0	0	0	0	0	7	93	1	0	0	0	0	0	92	0	0	2	0	1	1	0	1	0	0	-1	-1	-1	-1	160	0
//396																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
// 초원 - 방어/공격 향상 (그랜드 마스터)																																																		
397	"한손 지팡이 강화"	0	22	0	0	0	0	0	0	0	1	3	0	0	0	0	0	3	0	0	3	0	0	0	0	2	96	1	0	0	0	0	0	97	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
398	"양손 지팡이 강화"	0	42	0	0	0	0	0	0	0	1	3	0	0	0	0	0	3	0	0	3	0	0	0	0	2	97	1	0	0	0	0	0	98	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
399	"방패 강화"	0	10	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	2	98	1	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
400	"한손 지팡이 마스터리"	0	23	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	3	0	0	0	0	3	99	1	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
401	"양손 지팡이 마스터리"	0	42	0	0	0	0	0	0	0	1	3	0	0	0	0	0	3	0	0	3	0	0	0	0	3	100	1	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
402	"방패 마스터리"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	3	101	1	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
403	"소울바리어 강화"	77	7	77	24	6	0	126	0	0	1	4	16	0	0	0	0	3	0	0	0	0	0	0	0	4	102	1	0	0	0	0	0	103	1	0	0	4	3	0	0	0	0	0	-1	-1	-1	-1	100	0
404	"소울바리어 숙련"	77	10	84	26	6	0	126	0	0	1	4	403	0	0	0	0	3	0	0	0	0	0	0	0	5	102	1	0	0	0	0	0	104	1	0	0	4	3	0	0	0	0	0	-1	-1	-1	-1	100	0
405	"최소 마력 상승"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	3	0	0	0	0	5	103	1	0	0	0	0	0	105	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
406	"소울바리어 마스터리"	77	7	92	28	6	0	126	0	0	1	4	404	0	0	0	0	3	0	0	0	0	0	0	0	6	102	1	0	0	0	0	0	106	1	0	0	140	3	0	0	0	0	0	-1	-1	-1	-1	100	0
407	"최대 마력 상승"	0	3	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	3	0	0	0	0	6	104	1	0	0	0	0	0	107	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//408		0	19	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	6	105	1	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0						
// 하이 엘프																																																		
// 가호 - 패시브 스킬 (하이 엘프)																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
409	"환영의 날개 흡수 강화"	0	38	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	8	106	1	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
410	"환영의 날개 방어 강화"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	8	107	1	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
411	"멀티샷 강화"	100	22	11	7	6	0	0	0	4	0	4	235	0	0	0	0	0	0	3	0	0	0	0	0	6	211	1	0	0	0	0	0	111	0	0	1	0	1	0	0	0	0	5	2	100	-1	-1	105	0
412	"환영의 날개 공격 강화"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	9	109	1	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 구원 - 스킬 강화 (하이 엘프)																																																		
413	"치료 강화"	8	22	22	0	6	0	100	0	0	0	4	26	0	0	0	0	0	0	3	0	0	0	0	0	2	110	1	0	0	0	0	0	113	3	0	4	0	4	0	0	0	0	0	-1	-1	-1	-1	100	0
414	"다발 강화"	0	4	5	0	6	0	0	0	4	0	4	24	0	0	0	0	0	0	3	0	0	0	0	0	2	111	1	0	0	0	0	0	114	0	1	1	0	1	0	0	0	0	5	2	100	-1	-1	160	0
415	"소환 몬스터 강화 (1)"	0	16	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	2	112	1	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
416	"관통 강화"	130	17	10	11	6	0	0	0	4	0	4	52	0	0	0	0	0	0	3	0	0	0	0	0	3	113	1	0	0	0	0	0	116	0	0	1	0	1	0	2	0	0	5	2	200	-1	-1	130	0
417	"방어력 향상 강화"	13	22	33	0	6	0	100	0	0	-1	4	27	0	0	0	0	0	0	3	0	0	0	0	0	3	114	1	0	0	0	0	0	117	1	0	4	2	4	0	0	0	0	0	-1	-1	-1	-1	100	0
418	"다발 마스터리"	0	0	9	0	6	0	0	0	4	0	4	414	0	0	0	0	0	0	3	0	0	0	0	0	3	111	10	0	0	0	0	0	118	0	1	0	0	1	0	0	0	0	5	2	100	-1	-1	160	0
419	"소환 몬스터 강화 (2)"	0	16	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	115	1	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
420	"공격력 향상 강화"	18	22	44	0	6	0	100	0	0	-1	4	28	0	0	0	0	0	0	3	0	0	0	0	0	4	116	1	0	0	0	0	0	120	1	0	4	1	4	0	0	0	0	0	-1	-1	-1	-1	100	0
421	"웨폰 마스터리"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	4	117	1	0	0	0	0	0	121	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
422	"공격력 향상 마스터리"	18	22	48	0	6	0	100	0	0	-1	4	420	0	0	0	0	0	0	3	0	0	0	0	0	5	116	1	0	0	0	0	0	122	1	0	4	1	4	0	0	0	0	0	-1	-1	-1	-1	100	0
423	"방어력 향상 마스터리"	13	22	36	0	6	0	100	0	0	-1	4	417	0	0	0	0	0	0	3	0	0	0	0	0	5	114	1	0	0	0	0	0	123	1	0	4	2	4	0	0	0	0	0	-1	-1	-1	-1	100	0
424	"아이스 애로우 강화"	0	22	15	18	8	0	0	0	2	0	4	51	0	0	0	0	0	0	3	0	0	0	0	0	5	118	1	0	0	0	0	0	124	0	0	1	0	0	0	0	0	0	5	2	150	-1	-1	115	0
425	"큐어"	0	0	72	10	6	3000	0	0	0	-1	4	0	0	0	0	0	0	0	3	0	0	0	0	0	6	119	10	0	0	0	0	0	125	3	0	0	0	4	0	0	0	0	0	-1	-1	-1	-1	100	0
426	"파티 치료"	0	0	66	12	6	5000	100	0	0	-1	4	0	0	0	0	0	0	0	3	0	0	0	0	0	7	120	10	0	0	0	0	0	126	3	0	4	0	4	0	0	0	0	0	-1	-1	-1	-1	100	0
427	"포이즌 애로우"	0	27	50	50	6	1000	0	0	5	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	8	121	10	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	5	2	100	-1	-1	165	0
428	"소환 몬스터 강화 (3)"	0	16	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	7	122	1	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
429	"파티 치료 강화"	0	22	72	13	6	3000	100	0	0	-1	4	426	0	0	0	0	0	0	3	0	0	0	0	0	8	120	1	0	0	0	0	0	129	3	0	4	0	4	0	0	0	0	0	-1	-1	-1	-1	100	0
430	"블레스"	0	0	108	18	6	3000	100	0	0	-1	4	0	0	0	0	0	0	0	3	0	0	0	0	0	8	123	10	0	0	300	0	0	130	1	0	4	142	4	0	0	0	0	0	-1	-1	-1	-1	100	0
431	"멀티샷 마스터리"	100	1	12	8	6	0	0	0	4	0	4	411	0	0	0	0	0	0	3	0	0	0	0	0	7	211	1	0	0	0	0	0	243	0	0	0	0	1	0	0	0	0	5	2	100	-1	-1	105	0
432	"사티로스 소환"	0	0	525	52	0	0	280	0	0	-1	4	0	0	0	0	0	0	0	3	0	0	0	0	0	8	125	10	0	0	0	0	0	132	4	0	0	0	1	1	0	1	0	0	-1	-1	-1	-1	100	0
433	"블레스 강화"	0	10	118	20	6	3000	100	0	0	-1	4	430	0	0	0	0	0	0	3	0	0	0	0	0	9	123	1	0	0	300	0	0	133	1	0	4	142	4	0	0	0	0	0	-1	-1	-1	-1	100	0
434	"포이즌 애로우 강화"	0	40	50	50	6	500	0	0	5	0	4	427	0	0	0	0	0	0	3	0	0	0	0	0	9	121	1	0	0	0	0	0	131	0	0	1	0	0	0	0	0	0	5	2	100	-1	-1	165	0
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
// 질풍 - 방어/공격 향상 (하이 엘프)																																																		
435	"활류 강화"	0	3	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	2	126	1	0	0	0	0	0	135	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
436	"석궁류 강화"	0	4	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	2	127	1	0	0	0	0	0	136	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
437	"방패류 강화"	0	10	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	2	128	1	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
438	"활류 마스터리"	0	23	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	129	1	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
439	"석궁류 마스터리"	0	5	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	130	1	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
440	"방패류 마스터리"	0	15	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	131	1	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
441	"인피니티 애로우 강화"	220	1	55	11	6	0	0	0	0	-1	4	77	0	0	0	0	0	0	3	0	0	0	0	0	5	132	1	0	0	0	0	0	141	1	0	0	143	2	1	0	1	0	0	-1	-1	-1	-1	100	0
442	"최소 공격력 상승"	0	22	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	5	133	1	0	0	0	0	0	61	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
443	"최대 공격력 상승"	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	6	134	1	0	0	0	0	0	143	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//444																																																		
// 디멘션 마스터																																																		
// 수호 - 패시브 (디멘션 마스터)																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
445	"차원의 날개 흡수 강화"	0	38	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	8	136	1	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
446	"차원의 날개 방어 강화"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	8	137	1	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
447	"차원의 날개 공격 강화"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	9	138	1	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 혼돈 - 스킬 강화 (디멘션 마스터)																																																		
448	"불속성 서 강화"	0	3	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	2	139	1	0	0	0	0	0	148	0	0	3	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
449	"땅속성 서 강화"	0	3	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	2	140	1	0	0	0	0	0	149	0	0	3	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
450	"바람속성 서 강화"	0	3	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	2	141	1	0	0	0	0	0	150	0	0	3	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
451	"불속성 서 마스터리"	0	7	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	3	139	1	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
452	"땅속성 서 마스터리"	0	1	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	3	140	1	0	0	3	0	0	152	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
453	"바람속성 서 마스터리"	0	7	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	3	141	1	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
454	"슬립 강화"	40	1	30	7	6	0	100	0	0	1	4	219	0	0	0	0	0	0	0	0	0	3	0	0	3	142	1	0	0	0	0	0	154	2	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
455	"체인 라이트닝 강화"	75	22	103	0	6	0	75	0	4	1	4	215	0	0	0	0	0	0	0	0	0	3	0	0	4	143	1	0	0	0	0	0	155	0	0	2	0	0	0	0	0	0	0	3	200	-1	-1	105	0
456	"라이트닝 쇼크 강화"	93	22	125	10	6	0	216	0	4	1	4	230	0	0	0	0	0	0	0	0	0	3	0	0	4	144	1	0	0	0	0	0	156	0	0	2	0	1	0	2	0	0	0	3	200	-1	-1	105	0
457	"매직 마스터리"	0	22	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	5	145	1	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
458	"드레인 라이프 강화"	35	22	57	0	6	0	93	0	5	1	4	214	0	0	0	0	0	0	0	0	0	3	0	0	5	146	1	0	0	0	0	0	158	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
459	"위크니스 강화"	93	3	55	17	6	4000	173	0	0	1	4	221	0	0	0	0	0	0	0	0	0	3	0	0	7	147	1	0	0	0	0	0	159	2	0	0	0	1	0	2	0	0	0	-1	-1	-1	-1	100	0
460	"이너베이션 강화"	111	3	77	17	6	4000	201	0	0	1	4	222	0	0	0	0	0	0	0	0	0	3	0	0	6	148	1	0	0	0	0	0	160	2	0	0	0	1	0	2	0	0	0	-1	-1	-1	-1	100	0
461	"블라인드"	0	0	115	25	3	5000	201	0	0	1	4	0	0	0	0	0	0	0	0	0	0	3	0	0	8	149	10	0	0	7	0	0	161	2	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
462	"드레인 라이프 마스터리"	35	9	62	0	6	0	93	0	5	1	4	458	0	0	0	0	0	0	0	0	0	3	0	0	7	146	1	0	0	0	0	0	162	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
463	"블라인드 강화"	0	1	126	27	3	5000	201	0	0	1	4	461	0	0	0	0	0	0	0	0	0	3	0	0	9	149	1	0	0	7	0	0	163	2	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	100	0
//464		0																																164		0	0													
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
// 명예 - 방어/공격 향상 (디멘션 마스터)																																																		
465	"스틱 강화"	0	22	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	2	150	1	0	0	0	0	0	165	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
466	"이계의 서 강화"	0	4	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	2	151	1	0	0	0	0	0	166	0	0	3	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
467	"스틱 마스터리"	0	5	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	3	152	1	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
468	"이계의 서 마스터리"	0	23	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	3	153	1	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
469	"버서커 강화"	83	7	150	75	5	5000	181	0	0	1	4	218	0	0	0	0	0	0	0	0	0	3	0	0	4	154	1	0	0	0	0	0	169	1	0	0	150	2	1	0	1	0	0	-1	-1	-1	-1	100	0
470	"버서커 숙련"	83	7	165	82	5	5000	181	0	0	1	4	469	0	0	0	0	0	0	0	0	0	3	0	0	5	154	1	0	0	0	0	0	170	1	0	0	151	2	1	0	1	0	0	-1	-1	-1	-1	100	0
471	"최소 마력/저주력 상승"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	5	155	1	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
472	"버서커 마스터리"	83	10	181	90	5	5000	181	0	0	1	4	470	0	0	0	0	0	0	0	0	0	3	0	0	6	154	1	0	0	0	0	0	172	1	0	0	152	2	1	0	1	0	0	-1	-1	-1	-1	100	0
473	"최대 마력/저주력 상승"	0	3	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	6	156	1	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//474																																																		
// 듀얼 마스터																																																		
// 견고 - 패시브 (듀얼 마스터)																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
475	"파멸의 날개 흡수 강화"	0	38	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	8	158	1	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
476	"파멸의 날개 방어 강화"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	8	159	1	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//477																																																		
