//////////////////////////////////////////////////////////////////////////////////////													
// [악마의광장 1~4]	EachMonsterBag9												
// [ Start  ] 	2015-03-20												
// [ Latest ]	2015-03-20 17:26												
// [ Author ]	박혜진												
// [ Version ]	0.0.0.1												
// [ Text ]													
// [ Desc ]	맵에 출현하는 몬스터 별로 드롭하는 아이템 리스트를 작성하는 스크립트												
//////////////////////////////////////////////////////////////////////////////////////													
//참여 횟수	6												
//사냥 수	300												
//참여 횟수*사냥 수	1800												
//몬스터 인덱스	몬스터 속성	아이템 타입	아이템 인덱스	최소레벨	최대레벨	개수	스킬	행운	추가옵션	엑설런트 	속성 아이템	확률 (1/1000000)	아이템 명
//악마의광장 1 (50 ~ 179)													
//싸이크롭스													
71	-1	10	14	0	0	0	0	2	0	1	0	19	//수호장갑
71	-1	9	14	0	0	0	0	2	0	1	0	19	//수호바지
71	-1	11	14	0	0	0	0	2	0	1	0	19	//수호부츠
71	-1	7	92	0	0	0	0	2	0	1	0	19	//그루힐헬멧
71	-1	8	92	0	0	0	0	2	0	1	0	19	//그루힐갑옷
71	-1	10	92	0	0	0	0	2	0	1	0	19	//그루힐장갑
71	-1	9	92	0	0	0	0	2	0	1	0	19	//그루힐바지
71	-1	11	92	0	0	0	0	2	0	1	0	19	//그루힐부츠
71	-1	7	59	0	0	0	0	2	0	1	0	19	//세크리드파이어투구
71	-1	8	59	0	0	0	0	2	0	1	0	19	//세크리드파이어갑옷
71	-1	9	59	0	0	0	0	2	0	1	0	19	//세크리드파이어바지
71	-1	11	59	0	0	0	0	2	0	1	0	19	//세크리드파이어부츠
//데스엔젤													
190	-1	1	6	0	0	0	0	2	0	1	0	28	//니케아도끼
190	-1	1	7	0	0	0	0	2	0	1	0	28	//라르칸도끼
190	-1	2	3	0	0	0	0	2	0	1	0	28	//그레이트해머
190	-1	4	4	0	0	0	0	2	0	1	0	28	//타이거보우
190	-1	4	12	0	0	0	0	2	0	1	0	28	//서펜트석궁
190	-1	4	5	0	0	0	0	2	0	1	0	28	//실버보우
190	-1	0	11	0	0	0	0	2	0	1	0	28	//전설의검
190	-1	0	13	0	0	0	0	2	0	1	0	28	//더블블레이드
190	-1	0	32	0	0	0	0	2	0	1	0	28	//세크리드글러브
190	-1	3	7	0	0	0	0	2	0	1	0	28	//버디슈
190	-1	3	0	0	0	0	0	2	0	1	0	28	//광선봉
190	-1	3	4	0	0	0	0	2	0	1	0	28	//서펜트스피어
190	-1	3	14	0	0	0	0	2	0	1	0	28	//콘모시온랜스
190	-1	5	5	0	0	0	0	2	0	1	0	28	//전설의지팡이
190	-1	5	21	0	0	0	0	2	0	1	0	28	//사아무트의서
190	-1	5	17	0	0	0	0	2	0	1	0	28	//에이션트스틱
190	-1	2	9	0	0	0	0	2	0	1	0	28	//마스터셉터
190	-1	6	5	0	0	0	0	2	0	1	0	28	//드래곤슬레이어방패
190	-1	6	31	0	0	0	0	2	0	1	0	28	//알라크란실드
190	-1	6	11	0	0	0	0	2	0	1	0	28	//서펜트방패
190	-1	6	14	0	0	0	0	2	0	1	0	28	//전설의방패
190	-1	6	12	0	0	0	0	2	0	1	0	28	//브론즈방패
190	-1	6	13	0	0	0	0	2	0	1	0	28	//드라곤방패
190	-1	7	1	0	0	0	0	2	0	1	0	28	//드라곤투구
190	-1	8	1	0	0	0	0	2	0	1	0	28	//드라곤갑옷
190	-1	10	1	0	0	0	0	2	0	1	0	28	//드라곤장갑
190	-1	9	1	0	0	0	0	2	0	1	0	28	//드라곤바지
190	-1	11	1	0	0	0	0	2	0	1	0	28	//드라곤부츠
190	-1	7	41	0	0	0	0	2	0	1	0	28	//에이션트헬멧
190	-1	10	41	0	0	0	0	2	0	1	0	28	//에이션트장갑
190	-1	8	41	0	0	0	0	2	0	1	0	28	//에이션트갑옷
190	-1	9	41	0	0	0	0	2	0	1	0	28	//에이션트바지
190	-1	11	41	0	0	0	0	2	0	1	0	28	//에이션트부츠
190	-1	7	3	0	0	0	0	2	0	1	0	28	//전설의헬멧
190	-1	8	3	0	0	0	0	2	0	1	0	28	//전설의갑옷
190	-1	10	3	0	0	0	0	2	0	1	0	28	//전설의장갑
190	-1	9	3	0	0	0	0	2	0	1	0	28	//전설의바지
190	-1	11	3	0	0	0	0	2	0	1	0	28	//전설의부츠
190	-1	7	14	0	0	0	0	2	0	1	0	28	//수호헬멧
190	-1	8	14	0	0	0	0	2	0	1	0	28	//수호갑옷
190	-1	10	14	0	0	0	0	2	0	1	0	28	//수호장갑
190	-1	9	14	0	0	0	0	2	0	1	0	28	//수호바지
190	-1	11	14	0	0	0	0	2	0	1	0	28	//수호부츠
190	-1	7	92	0	0	0	0	2	0	1	0	28	//그루힐헬멧
190	-1	8	92	0	0	0	0	2	0	1	0	28	//그루힐갑옷
190	-1	10	92	0	0	0	0	2	0	1	0	28	//그루힐장갑
190	-1	9	92	0	0	0	0	2	0	1	0	28	//그루힐바지
190	-1	11	92	0	0	0	0	2	0	1	0	28	//그루힐부츠
190	-1	7	59	0	0	0	0	2	0	1	0	28	//세크리드파이어투구
190	-1	8	59	0	0	0	0	2	0	1	0	28	//세크리드파이어갑옷
190	-1	9	59	0	0	0	0	2	0	1	0	28	//세크리드파이어바지
190	-1	11	59	0	0	0	0	2	0	1	0	28	//세크리드파이어부츠
//빔나이트													
61	-1	4	32	0	0	0	0	2	0	1	0	38	//전투화살통
61	-1	1	6	0	0	0	0	2	0	1	0	38	//니케아도끼
61	-1	1	7	0	0	0	0	2	0	1	0	38	//라르칸도끼
61	-1	2	3	0	0	0	0	2	0	1	0	38	//그레이트해머
61	-1	4	4	0	0	0	0	2	0	1	0	38	//타이거보우
61	-1	4	12	0	0	0	0	2	0	1	0	38	//서펜트석궁
61	-1	4	5	0	0	0	0	2	0	1	0	38	//실버보우
61	-1	0	11	0	0	0	0	2	0	1	0	38	//전설의검
61	-1	0	13	0	0	0	0	2	0	1	0	38	//더블블레이드
61	-1	0	32	0	0	0	0	2	0	1	0	38	//세크리드글러브
61	-1	3	7	0	0	0	0	2	0	1	0	38	//버디슈
61	-1	3	0	0	0	0	0	2	0	1	0	38	//광선봉
61	-1	3	4	0	0	0	0	2	0	1	0	38	//서펜트스피어
61	-1	3	14	0	0	0	0	2	0	1	0	38	//콘모시온랜스
61	-1	5	5	0	0	0	0	2	0	1	0	38	//전설의지팡이
61	-1	5	21	0	0	0	0	2	0	1	0	38	//사아무트의서
61	-1	5	17	0	0	0	0	2	0	1	0	38	//에이션트스틱
61	-1	2	9	0	0	0	0	2	0	1	0	38	//마스터셉터
61	-1	6	5	0	0	0	0	2	0	1	0	38	//드래곤슬레이어방패
61	-1	6	31	0	0	0	0	2	0	1	0	38	//알라크란실드
61	-1	6	11	0	0	0	0	2	0	1	0	38	//서펜트방패
61	-1	6	14	0	0	0	0	2	0	1	0	38	//전설의방패
61	-1	6	12	0	0	0	0	2	0	1	0	38	//브론즈방패
61	-1	6	13	0	0	0	0	2	0	1	0	38	//드라곤방패
61	-1	7	1	0	0	0	0	2	0	1	0	38	//드라곤투구
61	-1	8	1	0	0	0	0	2	0	1	0	38	//드라곤갑옷
61	-1	10	1	0	0	0	0	2	0	1	0	38	//드라곤장갑
61	-1	9	1	0	0	0	0	2	0	1	0	38	//드라곤바지
61	-1	11	1	0	0	0	0	2	0	1	0	38	//드라곤부츠
61	-1	7	41	0	0	0	0	2	0	1	0	38	//에이션트헬멧
61	-1	10	41	0	0	0	0	2	0	1	0	38	//에이션트장갑
61	-1	8	41	0	0	0	0	2	0	1	0	38	//에이션트갑옷
61	-1	9	41	0	0	0	0	2	0	1	0	38	//에이션트바지
61	-1	11	41	0	0	0	0	2	0	1	0	38	//에이션트부츠
61	-1	7	3	0	0	0	0	2	0	1	0	38	//전설의헬멧
61	-1	8	3	0	0	0	0	2	0	1	0	38	//전설의갑옷
61	-1	10	3	0	0	0	0	2	0	1	0	38	//전설의장갑
61	-1	9	3	0	0	0	0	2	0	1	0	38	//전설의바지
61	-1	11	3	0	0	0	0	2	0	1	0	38	//전설의부츠
61	-1	7	14	0	0	0	0	2	0	1	0	38	//수호헬멧
61	-1	8	14	0	0	0	0	2	0	1	0	38	//수호갑옷
61	-1	10	14	0	0	0	0	2	0	1	0	38	//수호장갑
61	-1	9	14	0	0	0	0	2	0	1	0	38	//수호바지
61	-1	11	14	0	0	0	0	2	0	1	0	38	//수호부츠
61	-1	7	92	0	0	0	0	2	0	1	0	38	//그루힐헬멧
61	-1	8	92	0	0	0	0	2	0	1	0	38	//그루힐갑옷
61	-1	10	92	0	0	0	0	2	0	1	0	38	//그루힐장갑
61	-1	9	92	0	0	0	0	2	0	1	0	38	//그루힐바지
61	-1	11	92	0	0	0	0	2	0	1	0	38	//그루힐부츠
61	-1	7	59	0	0	0	0	2	0	1	0	38	//세크리드파이어투구
61	-1	8	59	0	0	0	0	2	0	1	0	38	//세크리드파이어갑옷
61	-1	9	59	0	0	0	0	2	0	1	0	38	//세크리드파이어바지
61	-1	11	59	0	0	0	0	2	0	1	0	38	//세크리드파이어부츠
//드라칸													
73	-1	4	32	0	0	0	0	2	0	1	0	38	//전투화살통
73	-1	1	6	0	0	0	0	2	0	1	0	38	//니케아도끼
73	-1	1	7	0	0	0	0	2	0	1	0	38	//라르칸도끼
73	-1	2	3	0	0	0	0	2	0	1	0	38	//그레이트해머
73	-1	4	4	0	0	0	0	2	0	1	0	38	//타이거보우
73	-1	4	12	0	0	0	0	2	0	1	0	38	//서펜트석궁
73	-1	4	5	0	0	0	0	2	0	1	0	38	//실버보우
73	-1	0	11	0	0	0	0	2	0	1	0	38	//전설의검
73	-1	0	13	0	0	0	0	2	0	1	0	38	//더블블레이드
73	-1	0	32	0	0	0	0	2	0	1	0	38	//세크리드글러브
73	-1	3	7	0	0	0	0	2	0	1	0	38	//버디슈
73	-1	3	0	0	0	0	0	2	0	1	0	38	//광선봉
73	-1	3	4	0	0	0	0	2	0	1	0	38	//서펜트스피어
73	-1	3	14	0	0	0	0	2	0	1	0	38	//콘모시온랜스
73	-1	5	5	0	0	0	0	2	0	1	0	38	//전설의지팡이
73	-1	5	21	0	0	0	0	2	0	1	0	38	//사아무트의서
73	-1	5	17	0	0	0	0	2	0	1	0	38	//에이션트스틱
73	-1	2	9	0	0	0	0	2	0	1	0	38	//마스터셉터
73	-1	6	5	0	0	0	0	2	0	1	0	38	//드래곤슬레이어방패
73	-1	6	31	0	0	0	0	2	0	1	0	38	//알라크란실드
73	-1	6	11	0	0	0	0	2	0	1	0	38	//서펜트방패
73	-1	6	14	0	0	0	0	2	0	1	0	38	//전설의방패
73	-1	6	12	0	0	0	0	2	0	1	0	38	//브론즈방패
73	-1	6	13	0	0	0	0	2	0	1	0	38	//드라곤방패
73	-1	7	1	0	0	0	0	2	0	1	0	38	//드라곤투구
73	-1	8	1	0	0	0	0	2	0	1	0	38	//드라곤갑옷
73	-1	10	1	0	0	0	0	2	0	1	0	38	//드라곤장갑
73	-1	9	1	0	0	0	0	2	0	1	0	38	//드라곤바지
73	-1	11	1	0	0	0	0	2	0	1	0	38	//드라곤부츠
73	-1	7	41	0	0	0	0	2	0	1	0	38	//에이션트헬멧
73	-1	10	41	0	0	0	0	2	0	1	0	38	//에이션트장갑
73	-1	8	41	0	0	0	0	2	0	1	0	38	//에이션트갑옷
73	-1	9	41	0	0	0	0	2	0	1	0	38	//에이션트바지
73	-1	11	41	0	0	0	0	2	0	1	0	38	//에이션트부츠
73	-1	7	3	0	0	0	0	2	0	1	0	38	//전설의헬멧
73	-1	8	3	0	0	0	0	2	0	1	0	38	//전설의갑옷
73	-1	10	3	0	0	0	0	2	0	1	0	38	//전설의장갑
73	-1	9	3	0	0	0	0	2	0	1	0	38	//전설의바지
73	-1	11	3	0	0	0	0	2	0	1	0	38	//전설의부츠
73	-1	7	14	0	0	0	0	2	0	1	0	38	//수호헬멧
73	-1	8	14	0	0	0	0	2	0	1	0	38	//수호갑옷
73	-1	10	14	0	0	0	0	2	0	1	0	38	//수호장갑
73	-1	9	14	0	0	0	0	2	0	1	0	38	//수호바지
73	-1	11	14	0	0	0	0	2	0	1	0	38	//수호부츠
73	-1	7	92	0	0	0	0	2	0	1	0	38	//그루힐헬멧
73	-1	8	92	0	0	0	0	2	0	1	0	38	//그루힐갑옷
73	-1	10	92	0	0	0	0	2	0	1	0	38	//그루힐장갑
73	-1	9	92	0	0	0	0	2	0	1	0	38	//그루힐바지
73	-1	11	92	0	0	0	0	2	0	1	0	38	//그루힐부츠
73	-1	7	59	0	0	0	0	2	0	1	0	38	//세크리드파이어투구
73	-1	8	59	0	0	0	0	2	0	1	0	38	//세크리드파이어갑옷
73	-1	9	59	0	0	0	0	2	0	1	0	38	//세크리드파이어바지
73	-1	11	59	0	0	0	0	2	0	1	0	38	//세크리드파이어부츠
//악마의광장 4 (350 ~ 399)													
//리자드워리어													
290	-1	4	32	0	0	0	0	2	0	1	0	9	//전투화살통
290	-1	2	7	0	0	0	0	2	0	1	0	9	//엘리멘탈메이스
290	-1	4	16	0	0	0	0	2	0	1	0	9	//세인트크로스석궁
290	-1	4	17	0	0	0	0	2	0	1	0	9	//홀리사이트보우
290	-1	0	16	0	0	0	0	2	0	1	0	9	//파괴의검
290	-1	0	17	0	0	0	0	2	0	1	0	9	//다크브레이커
290	-1	0	18	0	0	0	0	2	0	1	0	9	//선더블레이드
290	-1	3	15	0	0	0	0	2	0	1	0	9	//플루마랜스
290	-1	3	16	0	0	0	0	2	0	1	0	9	//비스랜스
290	-1	5	8	0	0	0	0	2	0	1	0	9	//파멸의지팡이
290	-1	2	11	0	0	0	0	2	0	1	0	9	//로드셉터
290	-1	6	16	0	0	0	0	2	0	1	0	9	//엘리멘탈방패
290	-1	6	30	0	0	0	0	2	0	1	0	9	//플루마실드
290	-1	6	32	0	0	0	0	2	0	1	0	9	//비스실드
290	-1	6	15	0	0	0	0	2	0	1	0	9	//그랜드소울방패
290	-1	7	16	0	0	0	0	2	0	1	0	9	//블랙드라곤투구
290	-1	8	16	0	0	0	0	2	0	1	0	9	//블랙드라곤갑옷
290	-1	10	16	0	0	0	0	2	0	1	0	9	//블랙드라곤장갑
290	-1	9	16	0	0	0	0	2	0	1	0	9	//블랙드라곤바지
290	-1	11	16	0	0	0	0	2	0	1	0	9	//블랙드라곤부츠
290	-1	7	18	0	0	0	0	2	0	1	0	9	//그랜드소울헬멧
290	-1	8	18	0	0	0	0	2	0	1	0	9	//그랜드소울갑옷
290	-1	10	18	0	0	0	0	2	0	1	0	9	//그랜드소울장갑
290	-1	9	18	0	0	0	0	2	0	1	0	9	//그랜드소울바지
290	-1	11	18	0	0	0	0	2	0	1	0	9	//그랜드소울부츠
290	-1	7	19	0	0	0	0	2	0	1	0	9	//홀리스프릿헬멧
290	-1	8	19	0	0	0	0	2	0	1	0	9	//홀리스프릿갑옷
290	-1	10	19	0	0	0	0	2	0	1	0	9	//홀리스프릿장갑
290	-1	9	19	0	0	0	0	2	0	1	0	9	//홀리스프릿바지
290	-1	11	19	0	0	0	0	2	0	1	0	9	//홀리스프릿부츠
290	-1	7	27	0	0	0	0	2	0	1	0	9	//다크브리즌헬멧
290	-1	8	27	0	0	0	0	2	0	1	0	9	//다크브리즌갑옷
290	-1	10	27	0	0	0	0	2	0	1	0	9	//다크브리즌장갑
290	-1	9	27	0	0	0	0	2	0	1	0	9	//다크브리즌바지
290	-1	11	27	0	0	0	0	2	0	1	0	9	//다크브리즌부츠
290	-1	8	37	0	0	0	0	2	0	1	0	9	//발리언트갑옷
290	-1	10	37	0	0	0	0	2	0	1	0	9	//발리언트장갑
290	-1	9	37	0	0	0	0	2	0	1	0	9	//발리언트바지
290	-1	11	37	0	0	0	0	2	0	1	0	9	//발리언트부츠
290	-1	7	61	0	0	0	0	2	0	1	0	9	//피어싱그로브투구
290	-1	8	61	0	0	0	0	2	0	1	0	9	//피어싱그로브갑옷
290	-1	9	61	0	0	0	0	2	0	1	0	9	//피어싱그로브바지
290	-1	11	61	0	0	0	0	2	0	1	0	9	//피어싱그로브부츠
290	-1	7	95	0	0	0	0	2	0	1	0	9	//세이트헬멧
290	-1	8	95	0	0	0	0	2	0	1	0	9	//세이트갑옷
290	-1	10	95	0	0	0	0	2	0	1	0	9	//세이트장갑
290	-1	9	95	0	0	0	0	2	0	1	0	9	//세이트바지
290	-1	11	95	0	0	0	0	2	0	1	0	9	//세이트부츠
290	-1	7	94	0	0	0	0	2	0	1	0	9	//히라트헬멧
290	-1	8	94	0	0	0	0	2	0	1	0	9	//히라트갑옷
290	-1	10	94	0	0	0	0	2	0	1	0	9	//히라트장갑
290	-1	9	94	0	0	0	0	2	0	1	0	9	//히라트바지
290	-1	11	94	0	0	0	0	2	0	1	0	9	//히라트부츠
//아이언휠													
57	-1	4	32	0	0	0	0	2	0	1	0	19	//전투화살통
57	-1	2	7	0	0	0	0	2	0	1	0	19	//엘리멘탈메이스
57	-1	4	16	0	0	0	0	2	0	1	0	19	//세인트크로스석궁
57	-1	4	17	0	0	0	0	2	0	1	0	19	//홀리사이트보우
57	-1	0	16	0	0	0	0	2	0	1	0	19	//파괴의검
57	-1	0	17	0	0	0	0	2	0	1	0	19	//다크브레이커
57	-1	0	18	0	0	0	0	2	0	1	0	19	//선더블레이드
57	-1	3	15	0	0	0	0	2	0	1	0	19	//플루마랜스
57	-1	3	16	0	0	0	0	2	0	1	0	19	//비스랜스
57	-1	5	8	0	0	0	0	2	0	1	0	19	//파멸의지팡이
57	-1	2	11	0	0	0	0	2	0	1	0	19	//로드셉터
57	-1	6	16	0	0	0	0	2	0	1	0	19	//엘리멘탈방패
57	-1	6	30	0	0	0	0	2	0	1	0	19	//플루마실드
57	-1	6	32	0	0	0	0	2	0	1	0	19	//비스실드
57	-1	6	15	0	0	0	0	2	0	1	0	19	//그랜드소울방패
57	-1	7	16	0	0	0	0	2	0	1	0	19	//블랙드라곤투구
57	-1	8	16	0	0	0	0	2	0	1	0	19	//블랙드라곤갑옷
57	-1	10	16	0	0	0	0	2	0	1	0	19	//블랙드라곤장갑
57	-1	9	16	0	0	0	0	2	0	1	0	19	//블랙드라곤바지
57	-1	11	16	0	0	0	0	2	0	1	0	19	//블랙드라곤부츠
57	-1	7	18	0	0	0	0	2	0	1	0	19	//그랜드소울헬멧
57	-1	8	18	0	0	0	0	2	0	1	0	19	//그랜드소울갑옷
57	-1	10	18	0	0	0	0	2	0	1	0	19	//그랜드소울장갑
57	-1	9	18	0	0	0	0	2	0	1	0	19	//그랜드소울바지
57	-1	11	18	0	0	0	0	2	0	1	0	19	//그랜드소울부츠
57	-1	7	19	0	0	0	0	2	0	1	0	19	//홀리스프릿헬멧
57	-1	8	19	0	0	0	0	2	0	1	0	19	//홀리스프릿갑옷
57	-1	10	19	0	0	0	0	2	0	1	0	19	//홀리스프릿장갑
57	-1	9	19	0	0	0	0	2	0	1	0	19	//홀리스프릿바지
57	-1	11	19	0	0	0	0	2	0	1	0	19	//홀리스프릿부츠
57	-1	7	27	0	0	0	0	2	0	1	0	19	//다크브리즌헬멧
57	-1	8	27	0	0	0	0	2	0	1	0	19	//다크브리즌갑옷
57	-1	10	27	0	0	0	0	2	0	1	0	19	//다크브리즌장갑
57	-1	9	27	0	0	0	0	2	0	1	0	19	//다크브리즌바지
57	-1	11	27	0	0	0	0	2	0	1	0	19	//다크브리즌부츠
57	-1	8	37	0	0	0	0	2	0	1	0	19	//발리언트갑옷
57	-1	10	37	0	0	0	0	2	0	1	0	19	//발리언트장갑
57	-1	9	37	0	0	0	0	2	0	1	0	19	//발리언트바지
57	-1	11	37	0	0	0	0	2	0	1	0	19	//발리언트부츠
57	-1	7	61	0	0	0	0	2	0	1	0	19	//피어싱그로브투구
57	-1	8	61	0	0	0	0	2	0	1	0	19	//피어싱그로브갑옷
57	-1	9	61	0	0	0	0	2	0	1	0	19	//피어싱그로브바지
57	-1	11	61	0	0	0	0	2	0	1	0	19	//피어싱그로브부츠
57	-1	7	95	0	0	0	0	2	0	1	0	19	//세이트헬멧
57	-1	8	95	0	0	0	0	2	0	1	0	19	//세이트갑옷
57	-1	10	95	0	0	0	0	2	0	1	0	19	//세이트장갑
57	-1	9	95	0	0	0	0	2	0	1	0	19	//세이트바지
57	-1	11	95	0	0	0	0	2	0	1	0	19	//세이트부츠
57	-1	7	94	0	0	0	0	2	0	1	0	19	//히라트헬멧
57	-1	8	94	0	0	0	0	2	0	1	0	19	//히라트갑옷
57	-1	10	94	0	0	0	0	2	0	1	0	19	//히라트장갑
57	-1	9	94	0	0	0	0	2	0	1	0	19	//히라트바지
57	-1	11	94	0	0	0	0	2	0	1	0	19	//히라트부츠
//퀸레이너													
70	-1	4	32	0	0	0	0	2	0	1	0	19	//전투화살통
70	-1	2	7	0	0	0	0	2	0	1	0	19	//엘리멘탈메이스
70	-1	4	16	0	0	0	0	2	0	1	0	19	//세인트크로스석궁
70	-1	4	17	0	0	0	0	2	0	1	0	19	//홀리사이트보우
70	-1	0	16	0	0	0	0	2	0	1	0	19	//파괴의검
70	-1	0	17	0	0	0	0	2	0	1	0	19	//다크브레이커
70	-1	0	18	0	0	0	0	2	0	1	0	19	//선더블레이드
70	-1	3	15	0	0	0	0	2	0	1	0	19	//플루마랜스
70	-1	3	16	0	0	0	0	2	0	1	0	19	//비스랜스
70	-1	5	8	0	0	0	0	2	0	1	0	19	//파멸의지팡이
70	-1	2	11	0	0	0	0	2	0	1	0	19	//로드셉터
70	-1	6	16	0	0	0	0	2	0	1	0	19	//엘리멘탈방패
70	-1	6	30	0	0	0	0	2	0	1	0	19	//플루마실드
70	-1	6	32	0	0	0	0	2	0	1	0	19	//비스실드
70	-1	6	15	0	0	0	0	2	0	1	0	19	//그랜드소울방패
70	-1	7	16	0	0	0	0	2	0	1	0	19	//블랙드라곤투구
70	-1	8	16	0	0	0	0	2	0	1	0	19	//블랙드라곤갑옷
70	-1	10	16	0	0	0	0	2	0	1	0	19	//블랙드라곤장갑
70	-1	9	16	0	0	0	0	2	0	1	0	19	//블랙드라곤바지
70	-1	11	16	0	0	0	0	2	0	1	0	19	//블랙드라곤부츠
70	-1	7	18	0	0	0	0	2	0	1	0	19	//그랜드소울헬멧
70	-1	8	18	0	0	0	0	2	0	1	0	19	//그랜드소울갑옷
70	-1	10	18	0	0	0	0	2	0	1	0	19	//그랜드소울장갑
70	-1	9	18	0	0	0	0	2	0	1	0	19	//그랜드소울바지
70	-1	11	18	0	0	0	0	2	0	1	0	19	//그랜드소울부츠
70	-1	7	19	0	0	0	0	2	0	1	0	19	//홀리스프릿헬멧
70	-1	8	19	0	0	0	0	2	0	1	0	19	//홀리스프릿갑옷
70	-1	10	19	0	0	0	0	2	0	1	0	19	//홀리스프릿장갑
70	-1	9	19	0	0	0	0	2	0	1	0	19	//홀리스프릿바지
70	-1	11	19	0	0	0	0	2	0	1	0	19	//홀리스프릿부츠
70	-1	7	27	0	0	0	0	2	0	1	0	19	//다크브리즌헬멧
70	-1	8	27	0	0	0	0	2	0	1	0	19	//다크브리즌갑옷
70	-1	10	27	0	0	0	0	2	0	1	0	19	//다크브리즌장갑
70	-1	9	27	0	0	0	0	2	0	1	0	19	//다크브리즌바지
70	-1	11	27	0	0	0	0	2	0	1	0	19	//다크브리즌부츠
70	-1	8	37	0	0	0	0	2	0	1	0	19	//발리언트갑옷
70	-1	10	37	0	0	0	0	2	0	1	0	19	//발리언트장갑
70	-1	9	37	0	0	0	0	2	0	1	0	19	//발리언트바지
70	-1	11	37	0	0	0	0	2	0	1	0	19	//발리언트부츠
70	-1	7	61	0	0	0	0	2	0	1	0	19	//피어싱그로브투구
70	-1	8	61	0	0	0	0	2	0	1	0	19	//피어싱그로브갑옷
70	-1	9	61	0	0	0	0	2	0	1	0	19	//피어싱그로브바지
70	-1	11	61	0	0	0	0	2	0	1	0	19	//피어싱그로브부츠
70	-1	7	95	0	0	0	0	2	0	1	0	19	//세이트헬멧
70	-1	8	95	0	0	0	0	2	0	1	0	19	//세이트갑옷
70	-1	10	95	0	0	0	0	2	0	1	0	19	//세이트장갑
70	-1	9	95	0	0	0	0	2	0	1	0	19	//세이트바지
70	-1	11	95	0	0	0	0	2	0	1	0	19	//세이트부츠
70	-1	7	94	0	0	0	0	2	0	1	0	19	//히라트헬멧
70	-1	8	94	0	0	0	0	2	0	1	0	19	//히라트갑옷
70	-1	10	94	0	0	0	0	2	0	1	0	19	//히라트장갑
70	-1	9	94	0	0	0	0	2	0	1	0	19	//히라트바지
70	-1	11	94	0	0	0	0	2	0	1	0	19	//히라트부츠
//포이즌골렘													
293	-1	4	32	0	0	0	0	2	0	1	0	28	//전투화살통
293	-1	2	7	0	0	0	0	2	0	1	0	28	//엘리멘탈메이스
293	-1	4	16	0	0	0	0	2	0	1	0	28	//세인트크로스석궁
293	-1	4	17	0	0	0	0	2	0	1	0	28	//홀리사이트보우
293	-1	0	16	0	0	0	0	2	0	1	0	28	//파괴의검
293	-1	0	17	0	0	0	0	2	0	1	0	28	//다크브레이커
293	-1	0	18	0	0	0	0	2	0	1	0	28	//선더블레이드
293	-1	3	15	0	0	0	0	2	0	1	0	28	//플루마랜스
293	-1	3	16	0	0	0	0	2	0	1	0	28	//비스랜스
293	-1	5	8	0	0	0	0	2	0	1	0	28	//파멸의지팡이
293	-1	2	11	0	0	0	0	2	0	1	0	28	//로드셉터
293	-1	6	16	0	0	0	0	2	0	1	0	28	//엘리멘탈방패
293	-1	6	30	0	0	0	0	2	0	1	0	28	//플루마실드
293	-1	6	32	0	0	0	0	2	0	1	0	28	//비스실드
293	-1	6	15	0	0	0	0	2	0	1	0	28	//그랜드소울방패
293	-1	7	16	0	0	0	0	2	0	1	0	28	//블랙드라곤투구
293	-1	8	16	0	0	0	0	2	0	1	0	28	//블랙드라곤갑옷
293	-1	10	16	0	0	0	0	2	0	1	0	28	//블랙드라곤장갑
293	-1	9	16	0	0	0	0	2	0	1	0	28	//블랙드라곤바지
293	-1	11	16	0	0	0	0	2	0	1	0	28	//블랙드라곤부츠
293	-1	7	18	0	0	0	0	2	0	1	0	28	//그랜드소울헬멧
293	-1	8	18	0	0	0	0	2	0	1	0	28	//그랜드소울갑옷
293	-1	10	18	0	0	0	0	2	0	1	0	28	//그랜드소울장갑
293	-1	9	18	0	0	0	0	2	0	1	0	28	//그랜드소울바지
293	-1	11	18	0	0	0	0	2	0	1	0	28	//그랜드소울부츠
293	-1	7	19	0	0	0	0	2	0	1	0	28	//홀리스프릿헬멧
293	-1	8	19	0	0	0	0	2	0	1	0	28	//홀리스프릿갑옷
293	-1	10	19	0	0	0	0	2	0	1	0	28	//홀리스프릿장갑
293	-1	9	19	0	0	0	0	2	0	1	0	28	//홀리스프릿바지
293	-1	11	19	0	0	0	0	2	0	1	0	28	//홀리스프릿부츠
293	-1	7	27	0	0	0	0	2	0	1	0	28	//다크브리즌헬멧
293	-1	8	27	0	0	0	0	2	0	1	0	28	//다크브리즌갑옷
293	-1	10	27	0	0	0	0	2	0	1	0	28	//다크브리즌장갑
293	-1	9	27	0	0	0	0	2	0	1	0	28	//다크브리즌바지
293	-1	11	27	0	0	0	0	2	0	1	0	28	//다크브리즌부츠
293	-1	8	37	0	0	0	0	2	0	1	0	28	//발리언트갑옷
293	-1	10	37	0	0	0	0	2	0	1	0	28	//발리언트장갑
293	-1	9	37	0	0	0	0	2	0	1	0	28	//발리언트바지
293	-1	11	37	0	0	0	0	2	0	1	0	28	//발리언트부츠
293	-1	7	61	0	0	0	0	2	0	1	0	28	//피어싱그로브투구
293	-1	8	61	0	0	0	0	2	0	1	0	28	//피어싱그로브갑옷
293	-1	9	61	0	0	0	0	2	0	1	0	28	//피어싱그로브바지
293	-1	11	61	0	0	0	0	2	0	1	0	28	//피어싱그로브부츠
