//////////////////////////////////////////////////////////////////////////////////////												
// [其府酒]	EachMonsterBag112											
// [ Start  ] 	2015-09-25											
// [ Latest ]	2015-09-25 14:46											
// [ Author ]	荤犁老											
// [ Version ]	0.0.0.1											
// [ Text ]	其府酒 靛而 酒捞袍 汲沥											
// [ Desc ]	甘俊 免泅窍绰 阁胶磐 喊肺 靛酚窍绰 酒捞袍 府胶飘甫 累己窍绰 胶农赋飘											
//////////////////////////////////////////////////////////////////////////////////////												
//												
//荤成 付府 荐	32400											
//												
//阁胶磐 牢郸胶	阁胶磐 加己	酒捞袍 鸥涝	酒捞袍 牢郸胶	弥家饭骇	弥措饭骇	俺荐	胶懦	青款	眠啊可记	竣汲繁飘 	加己 酒捞袍	犬伏 (1/1000000)
//730		其府酒 唱捞飘(闭屈)										
736	-1	8	142	0	0	0	0	1	1	1	0	1
736	-1	8	143	0	0	0	0	1	1	1	0	1
736	-1	8	144	0	0	0	0	1	1	1	0	1
736	-1	8	145	0	0	0	0	1	1	1	0	1
//737		其府酒 酒媚(掉矾)										
//		何明										
//		促农浚俩何明 (公可记)										
737	-1	11	138	0	0	0	0	0	0	1	0	1
737	-1	11	139	0	0	0	0	0	0	1	0	1
737	-1	11	140	0	0	0	0	0	0	1	0	1
737	-1	11	141	0	0	0	0	0	0	1	0	1
737	-1	11	142	0	0	0	0	0	0	1	0	1
737	-1	11	143	0	0	0	0	0	0	1	0	1
737	-1	11	144	0	0	0	0	0	0	1	0	1
737	-1	11	145	0	0	0	0	0	0	1	0	1
//		促农浚俩何明 (可记)										
737	-1	11	138	0	0	0	0	0	1	1	0	1
737	-1	11	139	0	0	0	0	0	1	1	0	1
737	-1	11	140	0	0	0	0	0	1	1	0	1
737	-1	11	141	0	0	0	0	0	1	1	0	1
737	-1	11	142	0	0	0	0	0	1	1	0	1
737	-1	11	143	0	0	0	0	0	1	1	0	1
737	-1	11	144	0	0	0	0	0	1	1	0	1
737	-1	11	145	0	0	0	0	0	1	1	0	1
//		促农浚俩何明 (公可记/青款)										
737	-1	11	138	0	0	0	0	1	0	1	0	1
737	-1	11	139	0	0	0	0	1	0	1	0	1
737	-1	11	140	0	0	0	0	1	0	1	0	1
737	-1	11	141	0	0	0	0	1	0	1	0	1
737	-1	11	142	0	0	0	0	1	0	1	0	1
737	-1	11	143	0	0	0	0	1	0	1	0	1
737	-1	11	144	0	0	0	0	1	0	1	0	1
737	-1	11	145	0	0	0	0	1	0	1	0	1
//		促农浚俩何明 (可记/青款)										
737	-1	11	138	0	0	0	0	1	1	1	0	1
737	-1	11	139	0	0	0	0	1	1	1	0	1
737	-1	11	140	0	0	0	0	1	1	1	0	1
737	-1	11	141	0	0	0	0	1	1	1	0	1
737	-1	11	142	0	0	0	0	1	1	1	0	1
737	-1	11	143	0	0	0	0	1	1	1	0	1
737	-1	11	144	0	0	0	0	1	1	1	0	1
737	-1	11	145	0	0	0	0	1	1	1	0	1
//		厘癌										
//		促农浚俩厘癌 (公可记)										
737	-1	10	138	0	0	0	0	0	0	1	0	1
737	-1	10	139	0	0	0	0	0	0	1	0	1
737	-1	10	140	0	0	0	0	0	0	1	0	1
737	-1	10	141	0	0	0	0	0	0	1	0	1
737	-1	10	142	0	0	0	0	0	0	1	0	1
737	-1	10	143	0	0	0	0	0	0	1	0	1
//737	-1	10	144	0	0	0	0	0	0	1	0	1
737	-1	10	145	0	0	0	0	0	0	1	0	1
//		促农浚俩厘癌 (可记)										
737	-1	10	138	0	0	0	0	0	1	1	0	1
737	-1	10	139	0	0	0	0	0	1	1	0	1
737	-1	10	140	0	0	0	0	0	1	1	0	1
737	-1	10	141	0	0	0	0	0	1	1	0	1
737	-1	10	142	0	0	0	0	0	1	1	0	1
737	-1	10	143	0	0	0	0	0	1	1	0	1
//737	-1	10	144	0	0	0	0	0	1	1	0	1
737	-1	10	145	0	0	0	0	0	1	1	0	1
//		促农浚俩厘癌 (公可记/青款)										
737	-1	10	138	0	0	0	0	1	0	1	0	1
737	-1	10	139	0	0	0	0	1	0	1	0	1
737	-1	10	140	0	0	0	0	1	0	1	0	1
737	-1	10	141	0	0	0	0	1	0	1	0	1
737	-1	10	142	0	0	0	0	1	0	1	0	1
737	-1	10	143	0	0	0	0	1	0	1	0	1
//737	-1	10	144	0	0	0	0	1	0	1	0	1
737	-1	10	145	0	0	0	0	1	0	1	0	1
//		促农浚俩厘癌 (可记/青款)										
737	-1	10	138	0	0	0	0	1	1	1	0	1
737	-1	10	139	0	0	0	0	1	1	1	0	1
737	-1	10	140	0	0	0	0	1	1	1	0	1
737	-1	10	141	0	0	0	0	1	1	1	0	1
737	-1	10	142	0	0	0	0	1	1	1	0	1
737	-1	10	143	0	0	0	0	1	1	1	0	1
//737	-1	10	144	0	0	0	0	1	1	1	0	1
737	-1	10	145	0	0	0	0	1	1	1	0	1
//		捧备										
//		促农浚俩捧备 (公可记)										
737	-1	7	138	0	0	0	0	0	0	1	0	1
737	-1	7	139	0	0	0	0	0	0	1	0	1
737	-1	7	140	0	0	0	0	0	0	1	0	1
737	-1	7	141	0	0	0	0	0	0	1	0	1
//737	-1	7	142	0	0	0	0	0	0	1	0	1
737	-1	7	143	0	0	0	0	0	0	1	0	1
737	-1	7	144	0	0	0	0	0	0	1	0	1
737	-1	7	145	0	0	0	0	0	0	1	0	1
//		促农浚俩捧备 (可记)										
737	-1	7	138	0	0	0	0	0	1	1	0	1
737	-1	7	139	0	0	0	0	0	1	1	0	1
737	-1	7	140	0	0	0	0	0	1	1	0	1
737	-1	7	141	0	0	0	0	0	1	1	0	1
//737	-1	7	142	0	0	0	0	0	1	1	0	1
737	-1	7	143	0	0	0	0	0	1	1	0	1
737	-1	7	144	0	0	0	0	0	1	1	0	1
737	-1	7	145	0	0	0	0	0	1	1	0	1
//		促农浚俩捧备 (公可记/青款)										
737	-1	7	138	0	0	0	0	1	0	1	0	1
737	-1	7	139	0	0	0	0	1	0	1	0	1
737	-1	7	140	0	0	0	0	1	0	1	0	1
737	-1	7	141	0	0	0	0	1	0	1	0	1
//737	-1	7	142	0	0	0	0	1	0	1	0	1
737	-1	7	143	0	0	0	0	1	0	1	0	1
737	-1	7	144	0	0	0	0	1	0	1	0	1
737	-1	7	145	0	0	0	0	1	0	1	0	1
//		促农浚俩捧备 (可记/青款)										
737	-1	7	138	0	0	0	0	1	1	1	0	1
737	-1	7	139	0	0	0	0	1	1	1	0	1
737	-1	7	140	0	0	0	0	1	1	1	0	1
737	-1	7	141	0	0	0	0	1	1	1	0	1
//737	-1	7	142	0	0	0	0	1	1	1	0	1
737	-1	7	143	0	0	0	0	1	1	1	0	1
737	-1	7	144	0	0	0	0	1	1	1	0	1
737	-1	7	145	0	0	0	0	1	1	1	0	1
//		官瘤										
//		促农浚俩官瘤 (公可记)										
737	-1	9	138	0	0	0	0	0	0	1	0	1
737	-1	9	139	0	0	0	0	0	0	1	0	1
737	-1	9	140	0	0	0	0	0	0	1	0	1
737	-1	9	141	0	0	0	0	0	0	1	0	1
737	-1	9	142	0	0	0	0	0	0	1	0	1
737	-1	9	143	0	0	0	0	0	0	1	0	1
737	-1	9	144	0	0	0	0	0	0	1	0	1
737	-1	9	145	0	0	0	0	0	0	1	0	1
//		促农浚俩官瘤 (可记)										
737	-1	9	138	0	0	0	0	0	1	1	0	1
737	-1	9	139	0	0	0	0	0	1	1	0	1
737	-1	9	140	0	0	0	0	0	1	1	0	1
737	-1	9	141	0	0	0	0	0	1	1	0	1
737	-1	9	142	0	0	0	0	0	1	1	0	1
737	-1	9	143	0	0	0	0	0	1	1	0	1
737	-1	9	144	0	0	0	0	0	1	1	0	1
737	-1	9	145	0	0	0	0	0	1	1	0	1
//		促农浚俩官瘤 (公可记/青款)										
737	-1	9	138	0	0	0	0	1	0	1	0	1
737	-1	9	139	0	0	0	0	1	0	1	0	1
737	-1	9	140	0	0	0	0	1	0	1	0	1
737	-1	9	141	0	0	0	0	1	0	1	0	1
737	-1	9	142	0	0	0	0	1	0	1	0	1
737	-1	9	143	0	0	0	0	1	0	1	0	1
737	-1	9	144	0	0	0	0	1	0	1	0	1
737	-1	9	145	0	0	0	0	1	0	1	0	1
//		促农浚俩官瘤 (可记/青款)										
737	-1	9	138	0	0	0	0	1	1	1	0	1
737	-1	9	139	0	0	0	0	1	1	1	0	1
737	-1	9	140	0	0	0	0	1	1	1	0	1
737	-1	9	141	0	0	0	0	1	1	1	0	1
737	-1	9	142	0	0	0	0	1	1	1	0	1
737	-1	9	143	0	0	0	0	1	1	1	0	1
737	-1	9	144	0	0	0	0	1	1	1	0	1
737	-1	9	145	0	0	0	0	1	1	1	0	1
//		癌渴										
//		促农浚俩癌渴 (公可记)										
737	-1	8	138	0	0	0	0	0	0	1	0	1
737	-1	8	139	0	0	0	0	0	0	1	0	1
737	-1	8	140	0	0	0	0	0	0	1	0	1
737	-1	8	141	0	0	0	0	0	0	1	0	1
737	-1	8	142	0	0	0	0	0	0	1	0	1
737	-1	8	143	0	0	0	0	0	0	1	0	1
737	-1	8	144	0	0	0	0	0	0	1	0	1
737	-1	8	145	0	0	0	0	0	0	1	0	1
//		促农浚俩癌渴 (可记)										
737	-1	8	138	0	0	0	0	0	1	1	0	1
737	-1	8	139	0	0	0	0	0	1	1	0	1
737	-1	8	140	0	0	0	0	0	1	1	0	1
737	-1	8	141	0	0	0	0	0	1	1	0	1
737	-1	8	142	0	0	0	0	0	1	1	0	1
737	-1	8	143	0	0	0	0	0	1	1	0	1
737	-1	8	144	0	0	0	0	0	1	1	0	1
737	-1	8	145	0	0	0	0	0	1	1	0	1
//		促农浚俩癌渴 (公可记/青款)										
737	-1	8	138	0	0	0	0	1	0	1	0	1
737	-1	8	139	0	0	0	0	1	0	1	0	1
737	-1	8	140	0	0	0	0	1	0	1	0	1
737	-1	8	141	0	0	0	0	1	0	1	0	1
737	-1	8	142	0	0	0	0	1	0	1	0	1
737	-1	8	143	0	0	0	0	1	0	1	0	1
737	-1	8	144	0	0	0	0	1	0	1	0	1
737	-1	8	145	0	0	0	0	1	0	1	0	1
//		促农浚俩癌渴 (可记/青款)										
737	-1	8	138	0	0	0	0	1	1	1	0	1
737	-1	8	139	0	0	0	0	1	1	1	0	1
737	-1	8	140	0	0	0	0	1	1	1	0	1
737	-1	8	141	0	0	0	0	1	1	1	0	1
737	-1	8	142	0	0	0	0	1	1	1	0	1
737	-1	8	143	0	0	0	0	1	1	1	0	1
737	-1	8	144	0	0	0	0	1	1	1	0	1
737	-1	8	145	0	0	0	0	1	1	1	0	1
//738		其府酒 颇捞磐(攀目)										
//		何明										
//		促农浚俩何明 (公可记)										
738	-1	11	138	0	0	0	0	0	0	1	0	1
738	-1	11	139	0	0	0	0	0	0	1	0	1
738	-1	11	140	0	0	0	0	0	0	1	0	1
738	-1	11	141	0	0	0	0	0	0	1	0	1
738	-1	11	142	0	0	0	0	0	0	1	0	1
738	-1	11	143	0	0	0	0	0	0	1	0	1
738	-1	11	144	0	0	0	0	0	0	1	0	1
738	-1	11	145	0	0	0	0	0	0	1	0	1
//		促农浚俩何明 (可记)										
738	-1	11	138	0	0	0	0	0	1	1	0	1
738	-1	11	139	0	0	0	0	0	1	1	0	1
738	-1	11	140	0	0	0	0	0	1	1	0	1
738	-1	11	141	0	0	0	0	0	1	1	0	1
738	-1	11	142	0	0	0	0	0	1	1	0	1
738	-1	11	143	0	0	0	0	0	1	1	0	1
738	-1	11	144	0	0	0	0	0	1	1	0	1
738	-1	11	145	0	0	0	0	0	1	1	0	1
//		促农浚俩何明 (公可记/青款)										
738	-1	11	138	0	0	0	0	1	0	1	0	1
738	-1	11	139	0	0	0	0	1	0	1	0	1
738	-1	11	140	0	0	0	0	1	0	1	0	1
738	-1	11	141	0	0	0	0	1	0	1	0	1
738	-1	11	142	0	0	0	0	1	0	1	0	1
738	-1	11	143	0	0	0	0	1	0	1	0	1
738	-1	11	144	0	0	0	0	1	0	1	0	1
738	-1	11	145	0	0	0	0	1	0	1	0	1
//		促农浚俩何明 (可记/青款)										
738	-1	11	138	0	0	0	0	1	1	1	0	1
738	-1	11	139	0	0	0	0	1	1	1	0	1
738	-1	11	140	0	0	0	0	1	1	1	0	1
738	-1	11	141	0	0	0	0	1	1	1	0	1
738	-1	11	142	0	0	0	0	1	1	1	0	1
738	-1	11	143	0	0	0	0	1	1	1	0	1
738	-1	11	144	0	0	0	0	1	1	1	0	1
738	-1	11	145	0	0	0	0	1	1	1	0	1
//		厘癌										
//		促农浚俩厘癌 (公可记)										
738	-1	10	138	0	0	0	0	0	0	1	0	1
738	-1	10	139	0	0	0	0	0	0	1	0	1
738	-1	10	140	0	0	0	0	0	0	1	0	1
738	-1	10	141	0	0	0	0	0	0	1	0	1
738	-1	10	142	0	0	0	0	0	0	1	0	1
738	-1	10	143	0	0	0	0	0	0	1	0	1
//738	-1	10	144	0	0	0	0	0	0	1	0	1
738	-1	10	145	0	0	0	0	0	0	1	0	1
//		促农浚俩厘癌 (可记)										
738	-1	10	138	0	0	0	0	0	1	1	0	1
738	-1	10	139	0	0	0	0	0	1	1	0	1
738	-1	10	140	0	0	0	0	0	1	1	0	1
738	-1	10	141	0	0	0	0	0	1	1	0	1
738	-1	10	142	0	0	0	0	0	1	1	0	1
738	-1	10	143	0	0	0	0	0	1	1	0	1
//738	-1	10	144	0	0	0	0	0	1	1	0	1
738	-1	10	145	0	0	0	0	0	1	1	0	1
//		促农浚俩厘癌 (公可记/青款)										
738	-1	10	138	0	0	0	0	1	0	1	0	1
738	-1	10	139	0	0	0	0	1	0	1	0	1
738	-1	10	140	0	0	0	0	1	0	1	0	1
738	-1	10	141	0	0	0	0	1	0	1	0	1
738	-1	10	142	0	0	0	0	1	0	1	0	1
738	-1	10	143	0	0	0	0	1	0	1	0	1
//738	-1	10	144	0	0	0	0	1	0	1	0	1
738	-1	10	145	0	0	0	0	1	0	1	0	1
//		促农浚俩厘癌 (可记/青款)										
738	-1	10	138	0	0	0	0	1	1	1	0	1
738	-1	10	139	0	0	0	0	1	1	1	0	1
738	-1	10	140	0	0	0	0	1	1	1	0	1
738	-1	10	141	0	0	0	0	1	1	1	0	1
738	-1	10	142	0	0	0	0	1	1	1	0	1
738	-1	10	143	0	0	0	0	1	1	1	0	1
//738	-1	10	144	0	0	0	0	1	1	1	0	1
738	-1	10	145	0	0	0	0	1	1	1	0	1
//		捧备										
//		促农浚俩捧备 (公可记)										
738	-1	7	138	0	0	0	0	0	0	1	0	1
738	-1	7	139	0	0	0	0	0	0	1	0	1
738	-1	7	140	0	0	0	0	0	0	1	0	1
738	-1	7	141	0	0	0	0	0	0	1	0	1
//738	-1	7	142	0	0	0	0	0	0	1	0	1
738	-1	7	143	0	0	0	0	0	0	1	0	1
738	-1	7	144	0	0	0	0	0	0	1	0	1
738	-1	7	145	0	0	0	0	0	0	1	0	1
//		促农浚俩捧备 (可记)										
738	-1	7	138	0	0	0	0	0	1	1	0	1
738	-1	7	139	0	0	0	0	0	1	1	0	1
738	-1	7	140	0	0	0	0	0	1	1	0	1
738	-1	7	141	0	0	0	0	0	1	1	0	1
//738	-1	7	142	0	0	0	0	0	1	1	0	1
738	-1	7	143	0	0	0	0	0	1	1	0	1
738	-1	7	144	0	0	0	0	0	1	1	0	1
738	-1	7	145	0	0	0	0	0	1	1	0	1
//		促农浚俩捧备 (公可记/青款)										
738	-1	7	138	0	0	0	0	1	0	1	0	1
738	-1	7	139	0	0	0	0	1	0	1	0	1
738	-1	7	140	0	0	0	0	1	0	1	0	1
738	-1	7	141	0	0	0	0	1	0	1	0	1
//738	-1	7	142	0	0	0	0	1	0	1	0	1
738	-1	7	143	0	0	0	0	1	0	1	0	1
738	-1	7	144	0	0	0	0	1	0	1	0	1
738	-1	7	145	0	0	0	0	1	0	1	0	1
//		促农浚俩捧备 (可记/青款)										
738	-1	7	138	0	0	0	0	1	1	1	0	1
738	-1	7	139	0	0	0	0	1	1	1	0	1
738	-1	7	140	0	0	0	0	1	1	1	0	1
738	-1	7	141	0	0	0	0	1	1	1	0	1
//738	-1	7	142	0	0	0	0	1	1	1	0	1
738	-1	7	143	0	0	0	0	1	1	1	0	1
738	-1	7	144	0	0	0	0	1	1	1	0	1
738	-1	7	145	0	0	0	0	1	1	1	0	1
//		官瘤										
//		促农浚俩官瘤 (公可记)										
738	-1	9	138	0	0	0	0	0	0	1	0	1
738	-1	9	139	0	0	0	0	0	0	1	0	1
738	-1	9	140	0	0	0	0	0	0	1	0	1
738	-1	9	141	0	0	0	0	0	0	1	0	1
738	-1	9	142	0	0	0	0	0	0	1	0	1
738	-1	9	143	0	0	0	0	0	0	1	0	1
738	-1	9	144	0	0	0	0	0	0	1	0	1
738	-1	9	145	0	0	0	0	0	0	1	0	1
//		促农浚俩官瘤 (可记)										
738	-1	9	138	0	0	0	0	0	1	1	0	1
738	-1	9	139	0	0	0	0	0	1	1	0	1
738	-1	9	140	0	0	0	0	0	1	1	0	1
738	-1	9	141	0	0	0	0	0	1	1	0	1
738	-1	9	142	0	0	0	0	0	1	1	0	1
738	-1	9	143	0	0	0	0	0	1	1	0	1
738	-1	9	144	0	0	0	0	0	1	1	0	1
738	-1	9	145	0	0	0	0	0	1	1	0	1
//		促农浚俩官瘤 (公可记/青款)										
738	-1	9	138	0	0	0	0	1	0	1	0	1
738	-1	9	139	0	0	0	0	1	0	1	0	1
738	-1	9	140	0	0	0	0	1	0	1	0	1
738	-1	9	141	0	0	0	0	1	0	1	0	1
738	-1	9	142	0	0	0	0	1	0	1	0	1
738	-1	9	143	0	0	0	0	1	0	1	0	1
738	-1	9	144	0	0	0	0	1	0	1	0	1
738	-1	9	145	0	0	0	0	1	0	1	0	1
//		促农浚俩官瘤 (可记/青款)										
738	-1	9	138	0	0	0	0	1	1	1	0	1
738	-1	9	139	0	0	0	0	1	1	1	0	1
738	-1	9	140	0	0	0	0	1	1	1	0	1
738	-1	9	141	0	0	0	0	1	1	1	0	1
738	-1	9	142	0	0	0	0	1	1	1	0	1
738	-1	9	143	0	0	0	0	1	1	1	0	1
738	-1	9	144	0	0	0	0	1	1	1	0	1
738	-1	9	145	0	0	0	0	1	1	1	0	1
//		癌渴										
//		促农浚俩癌渴 (公可记)										
738	-1	8	138	0	0	0	0	0	0	1	0	1
738	-1	8	139	0	0	0	0	0	0	1	0	1
738	-1	8	140	0	0	0	0	0	0	1	0	1
738	-1	8	141	0	0	0	0	0	0	1	0	1
738	-1	8	142	0	0	0	0	0	0	1	0	1
738	-1	8	143	0	0	0	0	0	0	1	0	1
738	-1	8	144	0	0	0	0	0	0	1	0	1
738	-1	8	145	0	0	0	0	0	0	1	0	1
//		促农浚俩癌渴 (可记)										
738	-1	8	138	0	0	0	0	0	1	1	0	1
738	-1	8	139	0	0	0	0	0	1	1	0	1
738	-1	8	140	0	0	0	0	0	1	1	0	1
738	-1	8	141	0	0	0	0	0	1	1	0	1
738	-1	8	142	0	0	0	0	0	1	1	0	1
738	-1	8	143	0	0	0	0	0	1	1	0	1
738	-1	8	144	0	0	0	0	0	1	1	0	1
738	-1	8	145	0	0	0	0	0	1	1	0	1
//		促农浚俩癌渴 (公可记/青款)										
738	-1	8	138	0	0	0	0	1	0	1	0	1
738	-1	8	139	0	0	0	0	1	0	1	0	1
738	-1	8	140	0	0	0	0	1	0	1	0	1
738	-1	8	141	0	0	0	0	1	0	1	0	1
738	-1	8	142	0	0	0	0	1	0	1	0	1
738	-1	8	143	0	0	0	0	1	0	1	0	1
738	-1	8	144	0	0	0	0	1	0	1	0	1
738	-1	8	145	0	0	0	0	1	0	1	0	1
//		促农浚俩癌渴 (可记/青款)										
738	-1	8	138	0	0	0	0	1	1	1	0	1
738	-1	8	139	0	0	0	0	1	1	1	0	1
738	-1	8	140	0	0	0	0	1	1	1	0	1
738	-1	8	141	0	0	0	0	1	1	1	0	1
738	-1	8	142	0	0	0	0	1	1	1	0	1
738	-1	8	143	0	0	0	0	1	1	1	0	1
738	-1	8	144	0	0	0	0	1	1	1	0	1
738	-1	8	145	0	0	0	0	1	1	1	0	1
//其府酒捞亥飘侩(2015-10-16 弥蜡柳)												
//730	1	14	346	0	0	0	0	0	0	0	0	1500
//730	2	14	347	0	0	0	0	0	0	0	0	1500
//730	3	14	348	0	0	0	0	0	0	0	0	1500
//730	4	14	349	0	0	0	0	0	0	0	0	1500
//730	5	14	350	0	0	0	0	0	0	0	0	1500
//731	1	14	346	0	0	0	0	0	0	0	0	1500
//731	2	14	347	0	0	0	0	0	0	0	0	1500
//731	3	14	348	0	0	0	0	0	0	0	0	1500
//731	4	14	349	0	0	0	0	0	0	0	0	1500
//731	5	14	350	0	0	0	0	0	0	0	0	1500
//732	1	14	346	0	0	0	0	0	0	0	0	1500
//732	2	14	347	0	0	0	0	0	0	0	0	1500
//732	3	14	348	0	0	0	0	0	0	0	0	1500
//732	4	14	349	0	0	0	0	0	0	0	0	1500
//732	5	14	350	0	0	0	0	0	0	0	0	1500
//736	1	14	346	0	0	0	0	0	0	0	0	1500
//736	2	14	347	0	0	0	0	0	0	0	0	1500
//736	3	14	348	0	0	0	0	0	0	0	0	1500
//736	4	14	349	0	0	0	0	0	0	0	0	1500
//736	5	14	350	0	0	0	0	0	0	0	0	1500
//737	1	14	346	0	0	0	0	0	0	0	0	1500
//737	2	14	347	0	0	0	0	0	0	0	0	1500
//737	3	14	348	0	0	0	0	0	0	0	0	1500
//737	4	14	349	0	0	0	0	0	0	0	0	1500
//737	5	14	350	0	0	0	0	0	0	0	0	1500
//738	1	14	346	0	0	0	0	0	0	0	0	1500
//738	2	14	347	0	0	0	0	0	0	0	0	1500
//738	3	14	348	0	0	0	0	0	0	0	0	1500
//738	4	14	349	0	0	0	0	0	0	0	0	1500
//738	5	14	350	0	0	0	0	0	0	0	0	1500
// 浚夸, 过付 2瞒 付胶磐府 竣汲繁飘 规绢备 酒捞袍 殿废												
//其府酒唱捞飘(闭屈)												
// 捧备												
// 竣汲繁飘 公可记												
730	-1	7	159	0	0	0	0	0	0	1	0	1
// 竣汲繁飘 可记												
730	-1	7	159	0	0	0	0	0	1	1	0	1
// 竣汲繁飘  公可记+青款												
730	-1	7	159	0	0	0	0	1	0	1	0	1
// 竣汲繁飘  可记+青款												
730	-1	7	159	0	0	0	0	1	1	1	0	1
// 癌渴												
// 竣汲繁飘 公可记												
730	-1	8	159	0	0	0	0	0	0	1	0	1
730	-1	8	162	0	0	0	0	0	0	1	0	1
// 竣汲繁飘 可记												
730	-1	8	159	0	0	0	0	0	1	1	0	1
730	-1	8	162	0	0	0	0	0	1	1	0	1
// 竣汲繁飘  公可记+青款												
730	-1	8	159	0	0	0	0	1	0	1	0	1
730	-1	8	162	0	0	0	0	1	0	1	0	1
// 竣汲繁飘  可记+青款												
730	-1	8	159	0	0	0	0	1	1	1	0	1
730	-1	8	162	0	0	0	0	1	1	1	0	1
// 官瘤												
// 竣汲繁飘 公可记												
730	-1	9	159	0	0	0	0	0	0	1	0	1
730	-1	9	162	0	0	0	0	0	0	1	0	1
// 竣汲繁飘 可记												
730	-1	9	159	0	0	0	0	0	1	1	0	1
730	-1	9	162	0	0	0	0	0	1	1	0	1
// 竣汲繁飘  公可记+青款												
730	-1	9	159	0	0	0	0	1	0	1	0	1
730	-1	9	162	0	0	0	0	1	0	1	0	1
// 竣汲繁飘  可记+青款												
730	-1	9	159	0	0	0	0	1	1	1	0	1
730	-1	9	162	0	0	0	0	1	1	1	0	1
// 厘癌												
// 竣汲繁飘 公可记												
730	-1	10	159	0	0	0	0	0	0	1	0	1
730	-1	10	162	0	0	0	0	0	0	1	0	1
// 竣汲繁飘 可记												
730	-1	10	159	0	0	0	0	0	1	1	0	1
730	-1	10	162	0	0	0	0	0	1	1	0	1
// 竣汲繁飘  公可记+青款												
730	-1	10	159	0	0	0	0	1	0	1	0	1
730	-1	10	162	0	0	0	0	1	0	1	0	1
// 竣汲繁飘  可记+青款												
730	-1	10	159	0	0	0	0	1	1	1	0	1
730	-1	10	162	0	0	0	0	1	1	1	0	1
// 何明												
// 竣汲繁飘 公可记												
730	-1	11	159	0	0	0	0	0	0	1	0	1
730	-1	11	162	0	0	0	0	0	0	1	0	1
// 竣汲繁飘 可记												
730	-1	11	159	0	0	0	0	0	1	1	0	1
730	-1	11	162	0	0	0	0	0	1	1	0	1
// 竣汲繁飘  公可记+青款												
730	-1	11	159	0	0	0	0	1	0	1	0	1
730	-1	11	162	0	0	0	0	1	0	1	0	1
// 竣汲繁飘  可记+青款												
730	-1	11	159	0	0	0	0	1	1	1	0	1
730	-1	11	162	0	0	0	0	1	1	1	0	1
//其府酒酒媚(闭屈)												
// 捧备												
// 竣汲繁飘 公可记												
731	-1	7	159	0	0	0	0	0	0	1	0	1
// 竣汲繁飘 可记												
731	-1	7	159	0	0	0	0	0	1	1	0	1
// 竣汲繁飘  公可记+青款												
731	-1	7	159	0	0	0	0	1	0	1	0	1
// 竣汲繁飘  可记+青款												
731	-1	7	159	0	0	0	0	1	1	1	0	1
// 癌渴												
// 竣汲繁飘 公可记												
731	-1	8	159	0	0	0	0	0	0	1	0	1
731	-1	8	162	0	0	0	0	0	0	1	0	1
// 竣汲繁飘 可记												
731	-1	8	159	0	0	0	0	0	1	1	0	1
731	-1	8	162	0	0	0	0	0	1	1	0	1
// 竣汲繁飘  公可记+青款												
731	-1	8	159	0	0	0	0	1	0	1	0	1
731	-1	8	162	0	0	0	0	1	0	1	0	1
// 竣汲繁飘  可记+青款												
731	-1	8	159	0	0	0	0	1	1	1	0	1
731	-1	8	162	0	0	0	0	1	1	1	0	1
// 官瘤												
// 竣汲繁飘 公可记												
731	-1	9	159	0	0	0	0	0	0	1	0	1
731	-1	9	162	0	0	0	0	0	0	1	0	1
// 竣汲繁飘 可记												
731	-1	9	159	0	0	0	0	0	1	1	0	1
731	-1	9	162	0	0	0	0	0	1	1	0	1
// 竣汲繁飘  公可记+青款												
731	-1	9	159	0	0	0	0	1	0	1	0	1
731	-1	9	162	0	0	0	0	1	0	1	0	1
// 竣汲繁飘  可记+青款												
731	-1	9	159	0	0	0	0	1	1	1	0	1
731	-1	9	162	0	0	0	0	1	1	1	0	1
// 厘癌												
// 竣汲繁飘 公可记												
731	-1	10	159	0	0	0	0	0	0	1	0	1
731	-1	10	162	0	0	0	0	0	0	1	0	1
// 竣汲繁飘 可记												
731	-1	10	159	0	0	0	0	0	1	1	0	1
731	-1	10	162	0	0	0	0	0	1	1	0	1
// 竣汲繁飘  公可记+青款												
731	-1	10	159	0	0	0	0	1	0	1	0	1
731	-1	10	162	0	0	0	0	1	0	1	0	1
// 竣汲繁飘  可记+青款												
731	-1	10	159	0	0	0	0	1	1	1	0	1
731	-1	10	162	0	0	0	0	1	1	1	0	1
// 何明												
// 竣汲繁飘 公可记												
731	-1	11	159	0	0	0	0	0	0	1	0	1
731	-1	11	162	0	0	0	0	0	0	1	0	1
// 竣汲繁飘 可记												
731	-1	11	159	0	0	0	0	0	1	1	0	1
731	-1	11	162	0	0	0	0	0	1	1	0	1
// 竣汲繁飘  公可记+青款												
731	-1	11	159	0	0	0	0	1	0	1	0	1
731	-1	11	162	0	0	0	0	1	0	1	0	1
// 竣汲繁飘  可记+青款												
731	-1	11	159	0	0	0	0	1	1	1	0	1
731	-1	11	162	0	0	0	0	1	1	1	0	1
//其府酒颇捞磐(闭屈)												
// 捧备												
// 竣汲繁飘 公可记												
732	-1	7	159	0	0	0	0	0	0	1	0	1
// 竣汲繁飘 可记												
732	-1	7	159	0	0	0	0	0	1	1	0	1
// 竣汲繁飘  公可记+青款												
732	-1	7	159	0	0	0	0	1	0	1	0	1
// 竣汲繁飘  可记+青款												
732	-1	7	159	0	0	0	0	1	1	1	0	1
// 癌渴												
// 竣汲繁飘 公可记												
